parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-5.0,0.000010
dropout_rate,0.7,0.7000
batch_size_idx,2.0,64
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,0.0,0
hidden_size_3,0.0,0
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
